,gcmtid,depth,process_flag,p_z,p_r,s_z,s_r,s_t,surf_z,surf_r,surf_z_mt,surf_r_mt,p_all,sv_all,sh_all,ray_all,theall
579,200910031736A,d10,preprocessed_10s_to_120s,9.97317701605785e-06,1.3052249000756577e-05,4.056943193413982e-05,3.073883482359183e-05,4.8278328735698e-05,1.3132778439934046e-05,1.126725692952796e-05,0.44513651721095093,0.45399530743708244,1.1512713008407213e-05,3.565413337886582e-05,4.8278328735698e-05,1.2200017684731004e-05,2.6911298201925508e-05
580,200910031736A,d10,preprocessed_20s_to_120s,5.842828292113979e-06,9.112855916100036e-06,2.4900080390031043e-05,2.1318613647828472e-05,3.219610011483738e-05,7.1931248173180434e-06,6.630592035575495e-06,0.3446885633609326,0.37080123044983576,7.477842104107008e-06,2.3109347018929758e-05,3.219610011483738e-05,6.91185842644677e-06,1.742378691608023e-05
581,200910031736A,d10,preprocessed_40s_to_120s,3.0913891799350354e-06,5.717059616566084e-06,1.4081995646534172e-05,1.2778865426142486e-05,1.472332089692345e-05,2.067413667457202e-06,1.8656067286286082e-06,0.4288852997278937,0.394949147359759,4.40422439825056e-06,1.343043053633833e-05,1.472332089692345e-05,1.9665101980429053e-06,8.63112150738881e-06
582,200910031736A,d15,preprocessed_10s_to_120s,1.0366372046151472e-05,1.3402586186483364e-05,4.209581847986301e-05,3.16574642237594e-05,4.834433357004899e-05,1.2704277536493103e-05,1.099943844880169e-05,0.48801326027313896,0.5118861271383244,1.1884479116317417e-05,3.687664135181121e-05,4.834433357004899e-05,1.1851857992647398e-05,2.723932800770625e-05
583,200910031736A,d15,preprocessed_20s_to_120s,6.105309858141822e-06,9.57039090067006e-06,2.545146882762871e-05,2.2104976146871763e-05,3.324130530174459e-05,7.550359985803618e-06,6.964682520307562e-06,0.3638532753953553,0.39779168473562315,7.83785037940594e-06,2.3778222487250237e-05,3.324130530174459e-05,7.257521253055589e-06,1.8028724855364087e-05
584,200910031736A,d15,preprocessed_40s_to_120s,3.3059147743541097e-06,5.8763162939907995e-06,1.5650146588138367e-05,1.4151733060577471e-05,1.481407882055494e-05,2.3562670642576697e-06,2.0733617459806104e-06,0.47147795677653614,0.43850099413731003,4.591115534172455e-06,1.490093982435792e-05,1.481407882055494e-05,2.2148144051191403e-06,9.130237146051113e-06
585,200910031736A,d5,preprocessed_10s_to_120s,9.47065729267392e-06,1.2940488395812521e-05,3.8353359958052755e-05,2.8697162433415615e-05,4.935277910739032e-05,1.375337597294349e-05,1.147579665293159e-05,0.4403966421150418,0.4239257924341769,1.120557284424322e-05,3.3525261195734185e-05,4.935277910739032e-05,1.261458631293754e-05,2.667454986507632e-05
586,200910031736A,d5,preprocessed_20s_to_120s,5.580546416945981e-06,8.737979874832917e-06,2.3574504033581804e-05,2.125552166624356e-05,3.217919794494956e-05,6.865415883117613e-06,6.412784303404055e-06,0.3181280337160574,0.3494445402307227,7.159263145889449e-06,2.2415012849912684e-05,3.217919794494956e-05,6.6391000932608335e-06,1.709814350850313e-05
587,200910031736A,d5,preprocessed_40s_to_120s,2.9158172027000427e-06,5.546033869907304e-06,1.151068039480899e-05,1.1278927005775145e-05,1.5076421093193527e-05,1.6255191610423988e-06,1.6127475879447206e-06,0.35264571873255923,0.35246082364130693,4.230925536303673e-06,1.1394803700292068e-05,1.5076421093193527e-05,1.6191333744935598e-06,8.080320926070707e-06
588,200910182350A,d-10,preprocessed_10s_to_120s,2.477862283967593e-06,3.5106275461152563e-06,9.30161174811002e-06,1.2549807915363648e-05,1.4321325372467797e-05,8.018612995315566e-07,9.218442661331115e-07,0.5336527587312497,0.47574712439932354,2.9942449150414246e-06,1.0925709831736834e-05,1.4321325372467797e-05,8.61852782832334e-07,7.2757832255195974e-06
589,200910182350A,d-10,preprocessed_20s_to_120s,1.260660175762849e-06,2.3935900287322834e-06,5.75732632709755e-06,6.1127256039318054e-06,8.492876505226414e-06,7.027484744124112e-07,7.52731524265697e-07,0.37836803804896085,0.4240522610521744,1.8271251022475662e-06,5.9350259655146775e-06,8.492876505226414e-06,7.277399993390541e-07,4.2456918930819276e-06
590,200910182350A,d-10,preprocessed_40s_to_120s,7.262623663863022e-07,1.8936506763495256e-06,2.597782064497079e-06,3.4805042496741726e-06,4.451631302541974e-06,4.596447338415604e-07,5.022618214627416e-07,0.25419511546839013,0.41081180771349984,1.309956521367914e-06,3.0391431570856257e-06,4.451631302541974e-06,4.809532776521509e-07,2.3204210646619165e-06
591,200910182350A,d-15,preprocessed_10s_to_120s,2.5195243330431697e-06,3.584842541661235e-06,9.693418968045888e-06,1.2629551305358365e-05,1.4431452889847685e-05,8.419827771580198e-07,9.474861583335656e-07,0.5481647374732711,0.4755800919483644,3.0521834373522024e-06,1.1161485136702126e-05,1.4431452889847685e-05,8.947344677457927e-07,7.384963982911952e-06
592,200910182350A,d-15,preprocessed_20s_to_120s,1.2865961131410194e-06,2.3915748379525137e-06,5.8392947690036195e-06,6.254916409927236e-06,8.631547789500147e-06,7.418837790187866e-07,7.683707933816348e-07,0.4128137538061041,0.4265833785247174,1.8390854755467666e-06,6.047105589465428e-06,8.631547789500147e-06,7.551272862002107e-07,4.318216535178138e-06
593,200910182350A,d-15,preprocessed_40s_to_120s,7.329289263608405e-07,1.9086642107131158e-06,2.665348976445905e-06,3.6006705082516466e-06,4.553916741262135e-06,5.112571366629902e-07,5.137363846698318e-07,0.30666980227806406,0.4057957411539608,1.3207965685369782e-06,3.133009742348776e-06,4.553916741262135e-06,5.12496760666411e-07,2.3800549532035753e-06
594,200910182350A,d-5,preprocessed_10s_to_120s,2.53562812286379e-06,3.493718992590001e-06,9.011179247477186e-06,1.2629110845611455e-05,1.4351986649749093e-05,7.829141492990702e-07,8.923005414363124e-07,0.5185130386617914,0.47701715366468694,3.0146735577268955e-06,1.082014504654432e-05,1.4351986649749093e-05,8.376073453676913e-07,7.256103149847e-06
595,200910182350A,d-5,preprocessed_20s_to_120s,1.28933798285794e-06,2.3814496805313425e-06,5.7197288047754175e-06,5.66786353854261e-06,8.346408567874954e-06,6.745213887916837e-07,7.227663151009758e-07,0.34858412984737375,0.41847934546117826,1.8353938316946411e-06,5.693796171659014e-06,8.346408567874954e-06,6.986438519463298e-07,4.143560605793735e-06
596,200910182350A,d-5,preprocessed_40s_to_120s,7.306948904326956e-07,1.876401185969511e-06,2.6076564737952754e-06,3.377684582685018e-06,4.3538895371964545e-06,4.313868689527749e-07,4.948505146468068e-07,0.23163871717200774,0.41924140523484027,1.3035480382011033e-06,2.9926705282401465e-06,4.3538895371964545e-06,4.6311869179979085e-07,2.2783066988593736e-06
597,200910182350A,d0,preprocessed_10s_to_120s,2.614466286504778e-06,3.484464260850097e-06,8.761932752956422e-06,1.249694860517798e-05,1.4273312191326962e-05,7.605547418965746e-07,8.737031348957248e-07,0.5080979959268382,0.48384044029078765,3.0494652736774374e-06,1.0629440679067201e-05,1.4273312191326962e-05,8.171289383961497e-07,7.192336770616937e-06
598,200910182350A,d0,preprocessed_20s_to_120s,1.3291747379983806e-06,2.3970798180997082e-06,5.7782163698504045e-06,5.583751078067941e-06,8.317589303601504e-06,6.461580728874255e-07,7.048705782023229e-07,0.3281374690350703,0.3684408414326531,1.8631272780490445e-06,5.680983723959172e-06,8.317589303601504e-06,6.755143255448742e-07,4.134303657788649e-06
599,200910182350A,d0,preprocessed_40s_to_120s,7.386157360501552e-07,1.8578306590606753e-06,2.6500830305761708e-06,3.3141655285374317e-06,4.3544354282971395e-06,4.126568863231905e-07,4.779988395609622e-07,0.2222376572127766,0.4175625549114732,1.2982231975554153e-06,2.9821242795568012e-06,4.3544354282971395e-06,4.4532786294207635e-07,2.270027692087858e-06
600,200910182350A,d10,preprocessed_10s_to_120s,2.8166577879025013e-06,3.5832487550894422e-06,8.400973299149132e-06,1.1826754757489555e-05,1.377856652406707e-05,7.329065127295082e-07,8.447275087217749e-07,0.4625430052760094,0.5139900717029362,3.199953271495972e-06,1.0113864028319344e-05,1.377856652406707e-05,7.888170107256415e-07,6.970300208652006e-06
601,200910182350A,d10,preprocessed_20s_to_120s,1.4207939637733407e-06,2.3547117956343597e-06,6.00116307998184e-06,5.74963899258355e-06,8.344932502869788e-06,6.219870760850575e-07,7.199563160717241e-07,0.3234816970110759,0.41869533195907804,1.8877528797038503e-06,5.875401036282694e-06,8.344932502869788e-06,6.709716960783908e-07,4.194764528733681e-06
602,200910182350A,d10,preprocessed_40s_to_120s,7.546580684070267e-07,1.847934585107486e-06,2.857165494308051e-06,3.3006233882900926e-06,4.321496288622135e-06,3.8203161664158005e-07,4.702126606980409e-07,0.2124955025445126,0.4460152444467078,1.3012963267572565e-06,3.078894441299072e-06,4.321496288622135e-06,4.2612213866981045e-07,2.2819522988370683e-06
603,200910182350A,d15,preprocessed_10s_to_120s,2.9012757574800006e-06,3.5481879550454884e-06,8.52473778981419e-06,1.1650998293621391e-05,1.3946933427724232e-05,7.075189756137095e-07,8.469263013435316e-07,0.5166859365081237,0.5358384200303238,3.2247318562627447e-06,1.008786804171779e-05,1.3946933427724232e-05,7.772226384786205e-07,7.009188991045847e-06
604,200910182350A,d15,preprocessed_20s_to_120s,1.4898709481662615e-06,2.377282800180374e-06,6.204054320351233e-06,5.754378975625346e-06,8.447332617260402e-06,6.111197405947665e-07,7.014367113326536e-07,0.3322768541439387,0.4363580914426408,1.9335768741733175e-06,5.9792166479882895e-06,8.447332617260402e-06,6.562782259637101e-07,4.254101091346429e-06
605,200910182350A,d15,preprocessed_40s_to_120s,7.654287213253293e-07,1.84013334013088e-06,2.985221555997203e-06,3.302283139248476e-06,4.388090323765287e-06,3.7411771344915995e-07,4.695071348358456e-07,0.21385551076727013,0.4616361146050091,1.3027810307281045e-06,3.1437523476228398e-06,4.388090323765287e-06,4.218124241425028e-07,2.3141090315646837e-06
606,200910182350A,d5,preprocessed_10s_to_120s,2.6852656924660735e-06,3.51865359555651e-06,8.469111134218215e-06,1.1491798523889466e-05,1.3744763504210646e-05,7.583141675709439e-07,8.535691407590198e-07,0.45622089718297637,0.4975753861341876,3.1019596440112916e-06,9.98045482905384e-06,1.3744763504210646e-05,8.059416541649818e-07,6.90827990786019e-06
607,200910182350A,d5,preprocessed_20s_to_120s,1.3696151363554189e-06,2.369480488680582e-06,5.8753251972552e-06,5.6782118246573905e-06,8.311921347299294e-06,6.316557005040582e-07,7.511464158999367e-07,0.32056034119284027,0.4089752737453884,1.8695478125180003e-06,5.776768510956296e-06,8.311921347299294e-06,6.914010582019975e-07,4.162409682243897e-06
608,200910182350A,d5,preprocessed_40s_to_120s,7.564038474035843e-07,1.8470386498793515e-06,2.7324668448173996e-06,3.282812120918531e-06,4.312905421375288e-06,3.9537101165035967e-07,4.771540470357771e-07,0.2155342496266621,0.4352304923917089,1.301721248641468e-06,3.0076394828679653e-06,4.312905421375288e-06,4.362625293430684e-07,2.2646321705569474e-06
609,200912100230A,d-10,preprocessed_10s_to_120s,3.3867941827809976e-06,4.416372816953017e-06,9.554945501184034e-06,1.3639603551948431e-05,1.3869743325822605e-05,1.1411719058834814e-06,1.5248975635577491e-06,0.416787336381681,0.40085312870003753,3.901583499867007e-06,1.1597274526566231e-05,1.3869743325822605e-05,1.3330347347206152e-06,7.675409021744114e-06
610,200912100230A,d-10,preprocessed_20s_to_120s,2.302171192529471e-06,4.2211543546429325e-06,5.877291089754715e-06,1.1441796575478958e-05,9.778183191186384e-06,6.438281838845397e-07,9.113552992118246e-07,0.4177327927825396,0.43539583047389874,3.261662773586202e-06,8.659543832616836e-06,9.778183191186384e-06,7.775917415481821e-07,5.619245384734402e-06
611,200912100230A,d-10,preprocessed_40s_to_120s,1.5500649633822692e-06,2.73085872008035e-06,4.114198760897401e-06,5.925444664080246e-06,7.71709928838883e-06,2.918288190968689e-07,4.757305285251774e-07,0.3989962776795352,0.4484195784138224,2.1404618417313097e-06,5.019821712488823e-06,7.71709928838883e-06,3.8377967381102313e-07,3.815290629104997e-06
612,200912100230A,d-15,preprocessed_10s_to_120s,3.475283350620996e-06,4.4502442958772174e-06,9.673237312832656e-06,1.3940398466881702e-05,1.3847768835697292e-05,1.1612073551088404e-06,1.5639017935524027e-06,0.41059721361857554,0.39790713332496197,3.962763823249107e-06,1.1806817889857178e-05,1.3847768835697292e-05,1.3625545743306216e-06,7.74497628078355e-06
613,200912100230A,d-15,preprocessed_20s_to_120s,2.3490846581147634e-06,4.263473364449302e-06,5.991623330510809e-06,1.1234049473623568e-05,9.8672414340164e-06,6.521512618789028e-07,9.208974937269663e-07,0.4132867725083453,0.4323399612927167,3.3062790112820325e-06,8.612836402067189e-06,9.8672414340164e-06,7.865243778029345e-07,5.643220306292139e-06
614,200912100230A,d-15,preprocessed_40s_to_120s,1.6221223517587947e-06,2.6851176626027163e-06,4.185115038444367e-06,5.982452908732286e-06,7.765254190327943e-06,2.9379759727720637e-07,4.789873644352551e-07,0.39992677312021935,0.44647710509387856,2.1536200071807554e-06,5.083783973588327e-06,7.765254190327943e-06,3.863924808562307e-07,3.8472626629883145e-06
615,200912100230A,d-5,preprocessed_10s_to_120s,3.3086883484557082e-06,4.393957113997486e-06,9.379317620934981e-06,1.3507430202731916e-05,1.3688383375757076e-05,1.113428820368645e-06,1.4998150762188728e-06,0.4249409874178717,0.3927442644109105,3.851322731226597e-06,1.1443373911833449e-05,1.3688383375757076e-05,1.306621948293759e-06,7.57242549177772e-06
616,200912100230A,d-5,preprocessed_20s_to_120s,2.2749486803771414e-06,4.174420155974947e-06,5.755670150186123e-06,1.1365434382703535e-05,9.703090914634785e-06,6.321159287054818e-07,9.050612483366311e-07,0.4192090433230167,0.4371774464731252,3.2246844181760446e-06,8.56055226644483e-06,9.703090914634785e-06,7.685885885210564e-07,5.564229046944179e-06
617,200912100230A,d-5,preprocessed_40s_to_120s,1.5837110929443786e-06,2.7295093080788424e-06,4.005701018253323e-06,5.846863735080887e-06,7.681138367400448e-06,2.889357607451809e-07,4.7221232703203795e-07,0.39719352087340615,0.451530750382331,2.1566102005116104e-06,4.926282376667105e-06,7.681138367400448e-06,3.8057404388860943e-07,3.786151247116943e-06
618,200912100230A,d0,preprocessed_10s_to_120s,3.1626187932356123e-06,4.3135185110356976e-06,9.240952049664774e-06,1.3409188449103276e-05,1.3253864064123948e-05,1.0948756365556295e-06,1.4723072564572978e-06,0.43513291025183565,0.3997869874588151,3.738068652135655e-06,1.1325070249384025e-05,1.3253864064123948e-05,1.2835914465064636e-06,7.400148603037523e-06
619,200912100230A,d0,preprocessed_20s_to_120s,2.3151917136266254e-06,4.10625585126831e-06,5.670399632923192e-06,1.1250062921927879e-05,9.690009545418752e-06,6.109035655770579e-07,8.472534695605232e-07,0.42777478324113316,0.41093581166120463,3.2107237824474677e-06,8.460231277425536e-06,9.690009545418752e-06,7.290785175687905e-07,5.522510780715135e-06
620,200912100230A,d0,preprocessed_40s_to_120s,1.5683840281017898e-06,2.6185780294866073e-06,3.93395947611151e-06,5.845306255519684e-06,7.683505528894003e-06,2.8517958431872044e-07,4.911995660384075e-07,0.39606519574432514,0.4549132701460611,2.0934810287941986e-06,4.889632865815597e-06,7.683505528894003e-06,3.88189575178564e-07,3.7637022496705905e-06
621,200912100230A,d10,preprocessed_10s_to_120s,3.0179272306685168e-06,4.7508779356846176e-06,8.466165754674228e-06,1.2117022607299704e-05,1.2875362911669665e-05,1.0440956529347718e-06,1.3240448181314115e-06,0.5061223513537256,0.4268065136284884,3.884402583176567e-06,1.0291594180986965e-05,1.2875362911669665e-05,1.1840702355330916e-06,7.058857477841572e-06
622,200912100230A,d10,preprocessed_20s_to_120s,2.0728655336191602e-06,3.6559588515114344e-06,5.369280690280247e-06,9.874290901884433e-06,9.100916228396347e-06,5.682256032338065e-07,7.553222310985062e-07,0.4637250118611795,0.42988628503647736,2.8644121925652973e-06,7.62178579608234e-06,9.100916228396347e-06,6.617739171661564e-07,5.062222033552536e-06
623,200912100230A,d10,preprocessed_40s_to_120s,1.5181399658419814e-06,2.4822142700203546e-06,3.7160424135567362e-06,5.297849249804121e-06,7.455022952072683e-06,2.6379938421568943e-07,4.076635468146585e-07,0.38590380050266243,0.4451762343113234,2.000177117931168e-06,4.506945831680428e-06,7.455022952072683e-06,3.3573146551517393e-07,3.574469341799863e-06
624,200912100230A,d15,preprocessed_10s_to_120s,3.0474047067324003e-06,4.778928167548798e-06,8.384722795484052e-06,1.2100143402649743e-05,1.2850954428912006e-05,1.026636391783244e-06,1.3175522193785794e-06,0.5226855335644484,0.43929329520036337,3.913166437140599e-06,1.0242433099066897e-05,1.2850954428912006e-05,1.1720943055809117e-06,7.044662067675103e-06
625,200912100230A,d15,preprocessed_20s_to_120s,2.0917076996793186e-06,3.6691057906014647e-06,5.366694461403939e-06,9.821924110755505e-06,9.01834731898132e-06,5.627481160384432e-07,7.458816090595902e-07,0.46795372194885165,0.433971574121438,2.8804067451403917e-06,7.594309286079722e-06,9.01834731898132e-06,6.543148625490166e-07,5.036844553187612e-06
626,200912100230A,d15,preprocessed_40s_to_120s,1.5340326391498232e-06,2.562381946314092e-06,3.736080648582121e-06,5.27031483880037e-06,7.506738151696944e-06,2.6385434560694856e-07,4.0521729701023524e-07,0.3888935480957568,0.4427103018837841,2.0482072927319575e-06,4.503197743691245e-06,7.506738151696944e-06,3.345358213085919e-07,3.5981697523571846e-06
627,200912100230A,d5,preprocessed_10s_to_120s,3.015511415488857e-06,4.777309442151089e-06,8.51362763396132e-06,1.2353294831705984e-05,1.3063923875270964e-05,1.0532298501424163e-06,1.3611694091759437e-06,0.48769565696951467,0.4187026163848763,3.8964104288199734e-06,1.043346123283365e-05,1.3063923875270964e-05,1.20719962965918e-06,7.150248791645942e-06
628,200912100230A,d5,preprocessed_20s_to_120s,2.2270495984091116e-06,3.675223012079934e-06,5.3651644395291095e-06,9.981153738850167e-06,8.997399825747208e-06,5.808862598457792e-07,7.710064107422048e-07,0.45794605613431955,0.4248147153338085,2.9511363052445226e-06,7.673159089189638e-06,8.997399825747208e-06,6.75946335293992e-07,5.07441038886884e-06
629,200912100230A,d5,preprocessed_40s_to_120s,1.5129815160447174e-06,2.4705516187339335e-06,3.7572837553338644e-06,5.315463759388751e-06,7.46188296992168e-06,2.6435653635906166e-07,4.0824759441159546e-07,0.3820895280420352,0.44064476971684086,1.9917665673893257e-06,4.536373757361308e-06,7.46188296992168e-06,3.3630206538532856e-07,3.5815813400144104e-06
630,200912240023A,d-10,preprocessed_10s_to_120s,3.1276111358986916e-06,4.8807746976212164e-06,2.420485671958217e-05,2.2657903618671733e-05,3.4128173631860384e-05,2.8180851798553363e-06,2.991120593602564e-06,0.5710502182960648,0.5845577804055986,4.0041929167599536e-06,2.3431380169126953e-05,3.4128173631860384e-05,2.9046028867289504e-06,1.6117087401119062e-05
